,index,symbol,tradedate,openPrice,highPrice,lowPrice,closePrice,volume,timestamp,pattern,CandlePattern,PatternType,range,NR7,NR4
5,1564,CANFINHOME,20210104,501.95,504.85,489.5,492.6,320398,2021-01-04,0,,,15.350000000000023,,
5,1570,CANTABIL,20210104,386.0,406.45,381.85,386.85,141393,2021-01-04,0,CDLHIKKAKE,Bearish,24.599999999999966,,
5,1576,CAPACITE,20210104,186.0,186.25,181.6,182.25,332524,2021-01-04,0,CDLENGULFING,Bearish,4.650000000000006,,
5,1582,CAPLIPOINT,20210104,506.45,515.1,506.0,507.7,121221,2021-01-04,0,,,9.100000000000023,,
5,1588,CAPTRUST,20210104,102.25,104.6,99.55,101.6,9453,2021-01-04,0,CDLENGULFING,Bearish,5.049999999999997,,
5,1594,CARBORUNIV,20210104,400.5,408.75,398.0,403.65,209642,2021-01-04,0,CDLHIKKAKE,Bullish,10.75,,
5,1600,CAREERP,20210104,159.0,161.5,158.0,158.85,18088,2021-01-04,0,,,3.5,,
5,1606,CARERATING,20210104,532.8,535.2,522.25,526.15,109398,2021-01-04,0,CDLHIKKAKE,Bullish,12.950000000000045,,
5,1618,CASTROLIND,20210104,122.7,124.0,122.2,123.05,2238367,2021-01-04,0,,,1.7999999999999972,,
5,1627,CCHHL,20210104,5.1,5.1,4.9,5.1,71050,2021-01-04,0,,,0.1999999999999993,,
5,1633,CCL,20210104,269.1,272.0,268.5,269.35,290423,2021-01-04,0,,,3.5,,
5,1639,CDSL,20210104,534.2,536.45,525.0,526.25,632141,2021-01-04,0,CDLHIKKAKE,Bullish,11.450000000000045,,
5,1645,CEATLTD,20210104,1105.0,1141.3,1088.55,1134.05,301558,2021-01-04,0,,,52.75,,
5,1663,CENTENKA,20210104,213.0,219.0,212.0,216.9,83859,2021-01-04,0,CDLHIKKAKE,Bearish,7.0,,
5,1669,CENTEXT,20210104,5.35,5.45,5.25,5.45,147504,2021-01-04,0,CDLHIKKAKE,Bearish,0.20000000000000018,,
5,1675,CENTRALBK,20210104,14.3,14.5,14.05,14.15,5112472,2021-01-04,0,,,0.4499999999999993,,
5,1681,CENTRUM,20210104,17.1,17.15,16.8,16.95,1175847,2021-01-04,0,,,0.34999999999999787,,
5,1687,CENTUM,20210104,450.0,450.0,428.05,438.35,23431,2021-01-04,0,,,21.94999999999999,,
5,1693,CENTURYPLY,20210104,249.0,249.0,236.55,240.55,464332,2021-01-04,0,,,12.449999999999989,,
5,1699,CENTURYTEX,20210104,410.75,422.7,405.3,417.1,1751776,2021-01-04,0,CDLHIKKAKE,,17.399999999999977,,
5,1705,CERA,20210104,3450.0,3528.4,3351.55,3519.85,19452,2021-01-04,0,,,176.8499999999999,,
5,1711,CEREBRAINT,20210104,35.25,35.65,32.85,33.85,148310,2021-01-04,0,,,2.799999999999997,,
5,1717,CESC,20210104,624.0,627.6,619.3,625.1,381672,2021-01-04,0,,,8.300000000000068,,
5,1729,CGCL,20210104,320.0,324.6,309.0,312.75,101829,2021-01-04,0,CDLENGULFING,Bearish,15.600000000000023,,
5,1735,CGPOWER,20210104,44.75,45.55,43.6,44.0,2286553,2021-01-04,0,,,1.9499999999999957,,
5,1741,CHALET,20210104,190.8,193.8,187.9,191.1,256468,2021-01-04,0,,,5.900000000000006,,
5,1747,CHAMBLFERT,20210104,227.75,234.0,226.55,232.65,711783,2021-01-04,0,,,7.449999999999989,,
5,1753,CHEMBOND,20210104,178.95,178.95,175.25,176.9,13685,2021-01-04,0,CDLHIKKAKE,Bearish,3.6999999999999886,,
5,1759,CHEMCON,20210104,504.95,507.0,485.1,489.2,1353228,2021-01-04,0,CDLENGULFING,Bearish,21.899999999999977,,
5,1765,CHEMFAB,20210104,146.0,159.0,144.0,151.85,34237,2021-01-04,0,CDLHIKKAKE,Bearish,15.0,,
5,1771,CHENNPETRO,20210104,108.0,109.7,107.0,108.3,777542,2021-01-04,0,,,2.700000000000003,,
5,1777,CHOLAFIN,20210104,415.0,446.55,414.2,443.25,15940056,2021-01-04,0,,,32.35000000000002,,
5,1783,CHOLAHLDNG,20210104,568.45,591.3,562.55,583.6,266316,2021-01-04,0,,,28.75,,
5,1789,CIGNITITEC,20210104,392.1,396.0,387.0,390.1,20421,2021-01-04,0,,,9.0,,
5,1795,CINELINE,20210104,40.15,44.8,40.15,44.25,2236795,2021-01-04,0,CDL3OUTSIDE,Bullish,4.649999999999999,,
5,1801,CINEVISTA,20210104,7.3,7.35,6.8,7.2,8757,2021-01-04,0,,,0.5499999999999998,,
5,1807,CIPLA,20210104,831.0,837.3,826.55,832.25,3487801,2021-01-04,0,CDLHIKKAKE,Bearish,10.75,,
5,1813,CLEDUCATE,20210104,65.65,67.0,64.5,65.6,15875,2021-01-04,0,CDLHIKKAKE,Bearish,2.5,,
5,1819,CLNINDIA,20210104,370.0,370.3,367.0,368.2,31653,2021-01-04,0,,,3.3000000000000114,,
5,1836,COALINDIA,20210104,136.85,137.75,135.8,137.25,11669647,2021-01-04,0,CDLHIKKAKE,Bearish,1.9499999999999886,,
5,1842,COCHINSHIP,20210104,376.45,385.0,371.0,381.9,846911,2021-01-04,0,,,14.0,,
5,1848,COFORGE,20210104,2750.9,2867.25,2720.0,2838.55,523222,2021-01-04,0,,,147.25,,
5,1854,COLPAL,20210104,1585.0,1586.2,1562.0,1576.1,561707,2021-01-04,0,,,24.200000000000045,,
5,1860,COMPINFO,20210104,16.55,17.1,16.1,16.35,421177,2021-01-04,0,,,1.0,,
5,1866,COMPUSOFT,20210104,9.45,9.45,9.25,9.45,75010,2021-01-04,0,,,0.1999999999999993,,
5,1872,CONCOR,20210104,405.9,418.75,403.7,413.8,4721177,2021-01-04,0,,,15.050000000000011,,
5,1878,CONFIPET,20210104,39.45,41.45,38.0,40.8,1155251,2021-01-04,0,,,3.450000000000003,,
5,1884,CONSOFINVT,20210104,42.85,50.4,42.85,49.65,170583,2021-01-04,0,,,7.549999999999997,,
5,1890,CONTROLPR,20210104,255.0,260.0,247.0,253.45,25864,2021-01-04,0,,,13.0,,
5,1896,CORALFINAC,20210104,23.65,24.05,22.5,23.15,49922,2021-01-04,0,,,1.5500000000000007,,
5,1902,CORDSCABLE,20210104,50.0,51.8,48.45,49.15,376026,2021-01-04,0,CDLHIKKAKE,,3.3499999999999943,,
5,1908,COROMANDEL,20210104,823.0,824.7,806.2,822.0,656435,2021-01-04,0,,,18.5,,
5,1914,COSMOFILMS,20210104,457.95,462.45,450.1,451.8,47977,2021-01-04,0,,,12.349999999999966,,
5,1932,CREATIVE,20210104,120.5,123.0,113.1,115.05,42690,2021-01-04,0,,,9.900000000000006,,
5,1938,CREATIVEYE,20210104,4.15,4.25,4.0,4.15,105445,2021-01-04,0,,,0.25,,
5,1944,CREDITACC,20210104,776.7,776.7,748.75,749.95,300240,2021-01-04,0,CDLENGULFING,Bearish,27.950000000000045,,
5,1950,CREST,20210104,104.8,106.95,102.15,103.8,15164,2021-01-04,0,,,4.799999999999997,,
5,1956,CRISIL,20210104,1928.8,1952.0,1918.0,1941.55,24481,2021-01-04,0,,,34.0,,
5,1962,CROMPTON,20210104,380.0,380.45,369.0,373.7,1018281,2021-01-04,0,,,11.449999999999989,,
5,1968,CSBBANK,20210104,225.3,228.0,221.3,224.4,961702,2021-01-04,0,,,6.699999999999989,,
5,1974,CTE,20210104,50.0,50.75,47.05,48.5,69647,2021-01-04,0,,,3.700000000000003,,
5,1980,CUB,20210104,181.15,182.3,178.2,179.1,2023601,2021-01-04,0,CDLENGULFING,Bearish,4.100000000000023,,
5,1986,CUBEXTUB,20210104,18.45,19.1,17.95,18.95,13040,2021-01-04,0,,,1.1500000000000021,,
5,1992,CUMMINSIND,20210104,585.0,613.6,584.5,609.25,2593184,2021-01-04,0,,,29.100000000000023,,
5,1998,CUPID,20210104,246.9,247.0,242.0,244.7,81919,2021-01-04,0,,,5.0,,
5,2007,CYBERTECH,20210104,160.6,166.0,156.8,158.9,530027,2021-01-04,0,,,9.199999999999989,,
5,2013,CYIENT,20210104,515.0,527.9,515.0,525.2,386881,2021-01-04,0,CDLHIKKAKE,Bearish,12.899999999999977,,
5,2019,DAAWAT,20210104,58.0,58.25,56.85,57.35,983656,2021-01-04,0,,,1.3999999999999986,,
5,2025,DABUR,20210104,537.0,544.0,532.4,543.35,3026253,2021-01-04,0,CDLHIKKAKE,Bearish,11.600000000000023,,
5,2031,DALBHARAT,20210104,1106.9,1143.3,1100.05,1137.25,187328,2021-01-04,0,,,43.25,,
5,2037,DALMIASUG,20210104,143.3,145.35,141.5,142.5,225570,2021-01-04,0,,,3.8499999999999943,,
5,2043,DAMODARIND,20210104,36.3,37.95,35.2,36.75,60315,2021-01-04,0,,,2.75,,
5,2049,DANGEE,20210104,134.0,136.4,131.0,132.7,13784,2021-01-04,0,,,5.400000000000006,,
5,2055,DATAMATICS,20210104,115.7,119.5,111.0,112.95,236096,2021-01-04,0,,,8.5,,
5,2061,DBCORP,20210104,83.95,85.0,83.25,83.6,339454,2021-01-04,0,CDLHIKKAKE,Bearish,1.75,,
5,2067,DBL,20210104,400.0,402.6,392.5,396.2,147754,2021-01-04,0,,,10.100000000000023,,
5,2079,DBSTOCKBRO,20210104,10.4,10.4,10.0,10.15,5329,2021-01-04,0,,,0.40000000000000036,,
5,2085,DCAL,20210104,146.6,146.6,139.5,140.8,448592,2021-01-04,0,,,7.099999999999994,,
5,2091,DCBBANK,20210104,122.0,124.5,120.3,122.85,2373579,2021-01-04,0,,,4.200000000000003,,
5,2097,DCM,20210104,28.5,29.3,28.0,28.8,27514,2021-01-04,0,,,1.3000000000000007,,
5,2115,DCMSHRIRAM,20210104,400.6,402.95,394.35,395.7,55885,2021-01-04,0,,,8.599999999999966,,
5,2121,DCW,20210104,19.2,19.4,18.9,19.05,600860,2021-01-04,0,,,0.5,,
5,2127,DECCANCE,20210104,375.0,378.95,366.7,371.4,37917,2021-01-04,0,,,12.25,,
5,2133,DEEPAKFERT,20210104,159.2,160.0,157.25,157.75,343543,2021-01-04,0,,,2.75,,
5,2139,DEEPAKNTR,20210104,1004.2,1041.2,985.9,1034.05,1999748,2021-01-04,0,,,55.30000000000007,,
5,2145,DEEPENR,20210104,43.65,47.1,43.05,45.45,244049,2021-01-04,0,CDLHIKKAKE,Bearish,4.050000000000004,,
5,2151,DELTACORP,20210104,163.3,163.35,159.35,160.85,1381736,2021-01-04,0,CDLENGULFING,Bearish,4.0,,
5,2157,DELTAMAGNT,20210104,27.25,29.0,27.25,28.95,7452,2021-01-04,0,,,1.75,,
5,2163,DEN,20210104,63.15,63.4,62.5,62.8,307035,2021-01-04,0,,,0.8999999999999986,,
5,2169,DENORA,20210104,242.85,284.25,239.05,284.25,128311,2021-01-04,0,CDLHIKKAKE,,45.19999999999999,,
5,2175,DFMFOODS,20210104,428.9,433.95,415.35,418.5,42177,2021-01-04,0,CDLHIKKAKE,Bullish,18.599999999999966,,
5,2181,DGCONTENT,20210104,17.25,17.25,15.65,15.75,146032,2021-01-04,0,CDLENGULFING,Bearish,1.5999999999999996,,
5,2187,DHAMPURSUG,20210104,171.3,173.5,168.35,172.35,479054,2021-01-04,0,,,5.150000000000006,,
5,2193,DHANBANK,20210104,14.9,14.9,14.15,14.25,1148918,2021-01-04,0,,,0.75,,
5,2199,DHANI,20210104,314.6,329.95,313.4,316.15,1065289,2021-01-04,0,,,16.55000000000001,,
5,2205,DHANUKA,20210104,796.0,796.0,774.0,779.85,67343,2021-01-04,0,,,22.0,,
5,2211,DHARSUGAR,20210104,5.95,5.95,5.6,5.9,40686,2021-01-04,0,,,0.35000000000000053,,
5,2217,DHFL,20210104,32.6,32.6,29.5,30.0,14068745,2021-01-04,0,CDLENGULFING,Bearish,3.1000000000000014,,
5,2223,DHUNINV,20210104,261.95,268.95,260.95,265.5,1734,2021-01-04,0,CDL3OUTSIDE,Bullish,8.0,,
5,2229,DIAMONDYD,20210104,682.2,684.0,666.3,674.6,5916,2021-01-04,0,,,17.700000000000045,,
5,2235,DICIND,20210104,409.55,409.55,395.95,402.4,4548,2021-01-04,0,CDL3OUTSIDE,Bearish,13.600000000000023,,
5,2247,DISHTV,20210104,13.6,13.65,12.7,13.05,22788323,2021-01-04,0,,,0.9500000000000011,,
5,2253,DIVISLAB,20210104,3853.0,3914.95,3849.0,3862.25,578164,2021-01-04,0,,,65.94999999999982,,
5,2259,DIXON,20210104,13710.0,13988.0,13600.0,13773.0,43075,2021-01-04,0,CDLHIKKAKE,Bearish,388.0,,
5,2265,DLF,20210104,239.85,245.0,233.2,244.3,17172770,2021-01-04,0,,,11.800000000000011,,
5,2271,DLINKINDIA,20210104,117.45,117.6,114.4,115.05,202501,2021-01-04,0,,,3.1999999999999886,,
5,2277,DMART,20210104,2808.0,2949.0,2805.0,2898.45,868534,2021-01-04,0,,,144.0,,
5,2289,DOLAT,20210104,58.2,58.95,57.0,58.4,240419,2021-01-04,0,,,1.9500000000000028,,
5,2295,DOLLAR,20210104,244.5,248.65,234.25,236.2,213949,2021-01-04,0,CDLENGULFING,Bearish,14.400000000000006,,
5,2301,DONEAR,20210104,35.0,36.7,34.85,35.15,153481,2021-01-04,0,CDLHIKKAKE,Bearish,1.8500000000000014,,
5,2307,DPABHUSHAN,20210104,89.5,89.5,86.25,87.9,1522,2021-01-04,0,,,3.25,,
5,2313,DPSCLTD,20210104,11.7,12.0,11.2,11.4,73976,2021-01-04,0,,,0.8000000000000007,,
5,2319,DPWIRES,20210104,91.1,91.1,86.5,87.7,4397,2021-01-04,0,,,4.599999999999994,,
5,2330,DREDGECORP,20210104,330.3,334.05,322.6,328.1,185860,2021-01-04,0,,,11.449999999999989,,
5,2336,DRREDDY,20210104,5260.0,5308.35,5241.35,5272.25,784688,2021-01-04,0,,,67.0,,
5,2342,DSSL,20210104,70.75,72.3,66.1,72.0,123118,2021-01-04,0,,,6.200000000000003,,
5,2348,DTIL,20210104,261.05,266.4,260.4,264.5,4440,2021-01-04,0,CDLHIKKAKE,Bearish,6.0,,
5,2354,DUCON,20210104,7.75,7.75,7.6,7.75,116141,2021-01-04,0,,,0.15000000000000036,,
5,2360,DVL,20210104,78.0,78.0,74.5,75.1,23613,2021-01-04,0,CDLENGULFING,Bearish,3.5,,
5,2366,DWARKESH,20210104,31.45,31.95,31.05,31.35,1255586,2021-01-04,0,CDLHIKKAKE,Bearish,0.8999999999999986,,
5,2372,DYNAMATECH,20210104,826.0,864.0,820.0,829.65,12555,2021-01-04,0,,,44.0,,
5,2378,DYNPRO,20210104,261.9,264.4,254.85,258.15,115217,2021-01-04,0,,,9.549999999999983,,
5,2420,EBIXFOREX,20210104,509.85,516.0,499.0,505.8,4082,2021-01-04,0,,,17.0,,
5,2426,ECLERX,20210104,886.15,893.0,873.0,883.35,46701,2021-01-04,0,CDLHIKKAKE,Bullish,20.0,,
5,2432,EDELWEISS,20210104,70.2,70.35,69.05,69.7,854415,2021-01-04,0,CDLHIKKAKE,Bearish,1.2999999999999972,,
5,2438,EICHERMOT,20210104,2591.0,2670.0,2580.0,2655.7,3287511,2021-01-04,0,,,90.0,,
5,2444,EIDPARRY,20210104,347.0,348.15,338.1,339.65,381302,2021-01-04,0,CDLENGULFING,Bearish,10.049999999999955,,
5,2450,EIHAHOTELS,20210104,291.8,294.9,283.3,287.6,29176,2021-01-04,0,,,11.599999999999966,,
5,2456,EIHOTEL,20210104,96.0,97.15,94.3,96.2,1222470,2021-01-04,0,,,2.8500000000000085,,
5,2462,EIMCOELECO,20210104,334.95,346.0,334.05,344.6,2051,2021-01-04,0,CDL3OUTSIDE,Bullish,11.949999999999989,,
5,2468,EKC,20210104,54.6,55.9,51.9,53.25,561987,2021-01-04,0,,,4.0,,
5,2474,ELECON,20210104,42.35,49.4,42.25,48.6,2105422,2021-01-04,0,,,7.149999999999999,,
5,2480,ELECTCAST,20210104,22.85,24.3,22.2,23.9,2603968,2021-01-04,0,CDLHIKKAKE,Bearish,2.1000000000000014,,
5,2486,ELECTHERM,20210104,114.6,119.2,114.6,117.0,23483,2021-01-04,0,CDLHIKKAKE,,4.6000000000000085,,
5,2492,ELGIEQUIP,20210104,160.15,160.15,156.95,159.9,164131,2021-01-04,0,,,3.200000000000017,,
5,2498,ELGIRUBCO,20210104,23.55,23.55,22.2,22.5,18746,2021-01-04,0,,,1.3500000000000014,,
5,2504,EMAMILTD,20210104,425.65,435.0,420.6,425.4,969002,2021-01-04,0,,,14.399999999999977,,
5,2510,EMAMIPAP,20210104,105.3,111.0,105.3,108.05,48715,2021-01-04,0,,,5.700000000000003,,
5,2516,EMAMIREAL,20210104,54.8,54.8,54.8,54.8,21770,2021-01-04,0,,,0.0,,
5,2522,EMKAY,20210104,77.5,78.55,75.5,76.05,28481,2021-01-04,0,,,3.049999999999997,,
5,2528,EMMBI,20210104,86.7,91.7,85.2,86.55,165271,2021-01-04,0,,,6.5,,
5,2534,ENDURANCE,20210104,1366.85,1450.0,1330.0,1425.85,311873,2021-01-04,0,,,120.0,,
5,2546,ENGINERSIN,20210104,79.95,79.95,78.55,79.2,2390073,2021-01-04,0,,,1.4000000000000057,,
5,2552,ENIL,20210104,178.0,189.3,173.05,180.9,924457,2021-01-04,0,,,16.25,,
5,2558,EPL,20210104,262.0,263.95,257.0,261.55,193678,2021-01-04,0,CDLHIKKAKE,Bearish,6.949999999999989,,
5,2570,EQUITAS,20210104,69.5,69.5,67.8,68.55,2617647,2021-01-04,0,,,1.7000000000000028,,
5,2576,EQUITASBNK,20210104,38.3,38.3,37.4,37.95,1156997,2021-01-04,0,CDLHIKKAKE,Bearish,0.8999999999999986,,
5,2582,ERIS,20210104,590.15,598.9,578.0,582.75,114372,2021-01-04,0,,,20.899999999999977,,
5,2588,EROSMEDIA,20210104,23.05,24.65,23.0,23.85,549942,2021-01-04,0,,,1.6499999999999986,,
5,2594,ESABINDIA,20210104,1894.7,1919.0,1880.0,1891.6,3223,2021-01-04,0,,,39.0,,
5,2600,ESCORTS,20210104,1304.85,1317.0,1283.55,1312.25,1879986,2021-01-04,0,,,33.450000000000045,,
5,2606,ESSARSHPNG,20210104,10.4,10.55,10.05,10.25,92916,2021-01-04,0,,,0.5,,
5,2612,ESTER,20210104,122.35,122.35,117.0,119.1,219791,2021-01-04,0,,,5.349999999999994,,
3,2616,EUROTEXIND,20210104,7.85,7.85,7.85,7.85,466,2021-01-04,0,,,0.0,,
5,2622,EVEREADY,20210104,212.0,219.5,206.25,217.15,983806,2021-01-04,0,,,13.25,,
5,2628,EVERESTIND,20210104,326.85,337.55,325.0,334.0,149319,2021-01-04,0,,,12.550000000000011,,
5,2634,EXCEL,20210104,3.15,3.15,2.85,3.15,418442,2021-01-04,0,,,0.2999999999999998,,
5,2640,EXCELINDUS,20210104,850.0,853.9,837.1,843.65,16245,2021-01-04,0,CDLHIKKAKE,Bullish,16.799999999999955,,
5,2646,EXIDEIND,20210104,192.35,197.75,190.9,196.35,4515388,2021-01-04,0,CDLHIKKAKE,,6.849999999999994,,
5,2652,EXPLEOSOL,20210104,520.0,532.0,509.15,517.05,36003,2021-01-04,0,,,22.850000000000023,,
5,2658,FACT,20210104,61.25,62.7,60.65,61.35,461403,2021-01-04,0,CDLHIKKAKE,Bearish,2.0500000000000043,,
5,2664,FAIRCHEMOR,20210104,636.2,668.0,630.0,635.0,21155,2021-01-04,0,CDLHIKKAKE,Bearish,38.0,,
5,2670,FCL,20210104,65.65,65.65,62.4,63.6,885685,2021-01-04,0,CDLHIKKAKE,Bullish,3.250000000000007,,
5,2676,FCONSUMER,20210104,8.65,8.7,8.4,8.45,7881939,2021-01-04,0,,,0.29999999999999893,,
5,2688,FDC,20210104,334.45,336.0,329.55,334.6,223082,2021-01-04,0,,,6.449999999999989,,
5,2694,FEDERALBNK,20210104,69.0,71.4,68.8,70.55,45809327,2021-01-04,0,,,2.6000000000000085,,
5,2700,FEL,20210104,11.7,11.7,11.35,11.4,1104362,2021-01-04,0,,,0.34999999999999964,,
5,2706,FELDVR,20210104,15.15,15.15,14.25,14.5,68464,2021-01-04,0,,,0.9000000000000004,,
5,2712,FIEMIND,20210104,569.0,569.0,555.0,558.55,24825,2021-01-04,0,CDL3OUTSIDE,Bearish,14.0,,
5,2718,FILATEX,20210104,48.35,54.5,47.6,53.6,12468340,2021-01-04,0,,,6.899999999999999,,
5,2724,FINCABLES,20210104,351.0,356.0,346.25,355.3,159062,2021-01-04,0,,,9.75,,
5,2730,FINEORG,20210104,2525.35,2558.95,2510.0,2548.35,29926,2021-01-04,0,,,48.94999999999982,,
5,2736,FINPIPE,20210104,650.0,658.0,642.0,654.7,59277,2021-01-04,0,,,16.0,,
5,2748,FLFL,20210104,87.0,87.8,85.0,85.8,244542,2021-01-04,0,CDLHIKKAKE,Bullish,2.799999999999997,,
5,2754,FLUOROCHEM,20210104,580.6,624.95,568.0,602.9,421861,2021-01-04,0,,,56.950000000000045,,
5,2760,FMGOETZE,20210104,312.9,319.0,312.9,315.45,18401,2021-01-04,0,CDLHIKKAKE,Bearish,6.100000000000023,,
5,2766,FMNL,20210104,19.65,19.9,18.15,18.8,72320,2021-01-04,0,,,1.75,,
5,2772,FORCEMOT,20210104,1381.0,1414.9,1372.6,1388.8,63029,2021-01-04,0,,,42.30000000000018,,
5,2778,FORTIS,20210104,156.9,157.4,153.25,155.75,2250071,2021-01-04,0,CDLENGULFING,Bearish,4.150000000000006,,
5,2784,FOSECOIND,20210104,1335.0,1340.0,1317.5,1321.25,1912,2021-01-04,0,,,22.5,,
5,2790,FRETAIL,20210104,79.5,79.5,77.5,77.75,1940814,2021-01-04,0,CDLHIKKAKE,Bullish,2.0,,
5,2796,FSC,20210104,104.2,104.2,102.0,102.4,68527,2021-01-04,0,,,2.200000000000003,,
5,2802,FSL,20210104,101.4,102.5,99.0,101.45,2486407,2021-01-04,0,CDLHIKKAKE,Bullish,3.5,,
5,2814,GABRIEL,20210104,110.0,111.4,108.55,109.8,361025,2021-01-04,0,,,2.8500000000000085,,
5,2820,GAEL,20210104,124.05,129.6,122.0,127.25,753735,2021-01-04,0,,,7.599999999999994,,
5,2826,GAIL,20210104,124.8,128.45,124.65,128.0,25382950,2021-01-04,0,,,3.799999999999983,,
5,2832,GAL,20210104,3.2,3.3,3.15,3.2,44533,2021-01-04,0,,,0.1499999999999999,,
5,2838,GALAXYSURF,20210104,2039.0,2160.0,2011.0,2130.2,155873,2021-01-04,0,CDLHIKKAKE,Bearish,149.0,,
5,2844,GALLANTT,20210104,40.4,40.4,38.35,39.35,40746,2021-01-04,0,,,2.049999999999997,,
5,2850,GALLISPAT,20210104,36.1,37.95,35.45,36.55,37910,2021-01-04,0,,,2.5,,
5,2856,GAMMNINFRA,20210104,0.8,0.8,0.75,0.75,912026,2021-01-04,0,,,0.050000000000000044,,
5,2862,GANDHITUBE,20210104,267.9,275.0,263.15,268.35,28761,2021-01-04,0,CDLHIKKAKE,Bearish,11.850000000000023,,
5,2868,GANECOS,20210104,430.0,474.0,430.0,456.15,209418,2021-01-04,0,,,44.0,,
5,2874,GANESHHOUC,20210104,32.05,33.15,31.25,33.15,72395,2021-01-04,0,CDLHIKKAKE,Bearish,1.8999999999999986,,
5,2880,GANGESSECU,20210104,62.45,62.45,59.55,61.3,17278,2021-01-04,0,,,2.9000000000000057,,
5,2892,GARFIBRES,20210104,2318.8,2365.0,2300.15,2325.7,38072,2021-01-04,0,CDL3OUTSIDE,Bullish,64.84999999999991,,
5,2898,GATI,20210104,102.9,104.0,96.65,100.0,1016009,2021-01-04,0,CDLHIKKAKE,Bullish,7.349999999999994,,
5,2910,GAYAPROJ,20210104,41.1,41.9,39.25,40.05,1138288,2021-01-04,0,,,2.6499999999999986,,
5,2916,GBGLOBAL,20210104,8.0,8.1,7.5,8.05,5301,2021-01-04,0,,,0.5999999999999996,,
5,2922,GDL,20210104,123.0,126.4,122.0,125.5,413224,2021-01-04,0,,,4.400000000000006,,
5,2928,GEECEE,20210104,86.9,88.4,86.0,87.3,8965,2021-01-04,0,CDLHIKKAKE,Bearish,2.4000000000000057,,
5,2934,GEEKAYWIRE,20210104,68.1,68.1,66.95,67.0,11930,2021-01-04,0,,,1.1499999999999915,,
5,2946,GENUSPAPER,20210104,7.4,7.4,6.95,7.25,306506,2021-01-04,0,,,0.4500000000000002,,
5,2952,GENUSPOWER,20210104,39.55,41.05,39.15,39.6,313826,2021-01-04,0,,,1.8999999999999986,,
5,2958,GEOJITFSL,20210104,59.25,61.4,57.1,58.25,874469,2021-01-04,0,,,4.299999999999997,,
5,2964,GEPIL,20210104,290.0,295.0,282.1,291.2,99278,2021-01-04,0,,,12.899999999999977,,
5,2970,GESHIP,20210104,274.0,281.0,271.6,279.2,393293,2021-01-04,0,,,9.399999999999977,,
5,2976,GET&D,20210104,120.0,137.75,116.5,136.1,2300094,2021-01-04,0,,,21.25,,
5,2982,GFLLIMITED,20210104,92.55,95.9,90.15,93.55,151155,2021-01-04,0,CDLHIKKAKE,,5.75,,
4,2987,GFSTEELS,20210104,2.2,2.2,2.2,2.2,626,2021-01-04,0,,,0.0,,
5,2993,GHCL,20210104,214.0,215.0,209.5,210.15,225601,2021-01-04,0,,,5.5,,
5,2999,GICHSGFIN,20210104,122.75,123.5,119.2,121.05,678567,2021-01-04,0,CDLHIKKAKE,Bullish,4.299999999999997,,
5,3005,GICRE,20210104,141.8,143.0,140.7,141.85,510358,2021-01-04,0,,,2.3000000000000114,,
5,3011,GILLANDERS,20210104,47.1,48.9,47.1,48.15,14587,2021-01-04,0,,,1.7999999999999972,,
5,3017,GILLETTE,20210104,5806.75,5850.0,5682.55,5765.55,14271,2021-01-04,0,,,167.44999999999982,,
5,3023,GINNIFILA,20210104,22.15,23.0,22.1,23.0,308454,2021-01-04,0,,,0.8999999999999986,,
5,3029,GIPCL,20210104,84.85,86.8,84.1,84.75,370070,2021-01-04,0,CDLHIKKAKE,Bearish,2.700000000000003,,
5,3035,GISOLUTION,20210104,3.0,3.05,3.0,3.0,372,2021-01-04,0,,,0.04999999999999982,,
5,3041,GKWLIMITED,20210104,564.0,578.0,560.0,571.0,229,2021-01-04,0,,,18.0,,
5,3047,GLAND,20210104,2390.05,2488.4,2375.0,2447.7,629065,2021-01-04,0,CDLHIKKAKE,Bearish,113.40000000000009,,
5,3053,GLAXO,20210104,1626.0,1630.0,1590.0,1599.8,23376,2021-01-04,0,CDLENGULFING,Bearish,40.0,,
5,3059,GLENMARK,20210104,504.3,519.4,503.0,514.6,2551988,2021-01-04,0,CDLHIKKAKE,Bearish,16.399999999999977,,
5,3065,GLFL,20210104,2.5,2.5,2.5,2.5,17080,2021-01-04,0,,,0.0,,
5,3071,GLOBAL,20210104,69.95,69.95,65.5,65.7,11202,2021-01-04,0,,,4.450000000000003,,
5,3083,GLOBOFFS,20210104,9.95,9.95,9.5,9.7,36214,2021-01-04,0,,,0.4499999999999993,,
5,3089,GLOBUSSPR,20210104,325.7,326.7,316.4,319.55,65687,2021-01-04,0,CDL3OUTSIDE,Bearish,10.300000000000011,,
5,3095,GMDCLTD,20210104,55.55,59.0,55.55,58.6,9301814,2021-01-04,0,,,3.450000000000003,,
5,3101,GMMPFAUDLR,20210104,3778.9,3800.0,3705.0,3720.05,39085,2021-01-04,0,CDLHIKKAKE,,95.0,,
5,3107,GMRINFRA,20210104,26.8,27.25,26.15,27.05,19908072,2021-01-04,0,,,1.1000000000000014,,
5,3113,GNA,20210104,272.0,289.0,271.15,286.6,305020,2021-01-04,0,,,17.850000000000023,,
5,3119,GNFC,20210104,226.4,229.45,224.0,225.95,504104,2021-01-04,0,,,5.449999999999989,,
5,3125,GOACARBON,20210104,275.7,278.0,272.1,273.6,10419,2021-01-04,0,,,5.899999999999977,,
