,index,symbol,tradedate,openPrice,highPrice,lowPrice,closePrice,volume,timestamp,range,NR7,NR4
7,287,ADFFOODS,20210101,653.75,667.95,636.25,640.9,132304,2021-01-01,31.700000000000045,22.649999999999977,22.649999999999977
7,295,ADHUNIKIND,20210101,24.5,25.0,24.1,24.9,20697,2021-01-01,0.8999999999999986,0.5,1.6500000000000021
7,311,ADORWELD,20210101,271.85,278.65,271.55,274.4,11561,2021-01-01,7.099999999999966,6.349999999999966,6.349999999999966
7,319,ADROITINFO,20210101,10.6,10.6,10.15,10.5,13592,2021-01-01,0.4499999999999993,0.3000000000000007,0.4499999999999993
7,327,ADSL,20210101,39.1,39.1,37.25,39.1,347443,2021-01-01,1.8500000000000014,0.0,0.0
7,335,ADVANIHOTR,20210101,52.45,52.45,49.35,51.25,6744,2021-01-01,3.1000000000000014,1.6000000000000014,1.6000000000000014
7,343,ADVENZYMES,20210101,334.75,344.7,334.75,336.7,239573,2021-01-01,9.949999999999989,7.0,7.949999999999989
7,351,AEGISCHEM,20210101,250.0,258.05,249.7,255.2,218424,2021-01-01,8.350000000000023,5.200000000000017,5.200000000000017
7,359,AFFLE,20210101,3806.95,3891.8,3782.1,3867.15,47206,2021-01-01,109.70000000000027,56.55000000000018,56.55000000000018
7,375,AGCNET,20210101,730.1,740.0,689.2,735.15,7240,2021-01-01,50.799999999999955,22.299999999999955,44.0
7,383,AGRITECH,20210101,38.0,40.45,38.0,39.95,5659,2021-01-01,2.450000000000003,1.8500000000000014,1.8500000000000014
7,391,AGROPHOS,20210101,16.65,16.9,15.5,16.45,134092,2021-01-01,1.3999999999999986,0.0,0.75
7,399,AHLEAST,20210101,167.95,169.75,165.25,166.2,1244,2021-01-01,4.5,4.850000000000023,4.850000000000023
7,407,AHLUCONT,20210101,265.85,268.0,262.35,266.25,14049,2021-01-01,5.649999999999977,7.5,7.5
7,415,AHLWEST,20210101,260.15,287.5,255.6,258.4,11115,2021-01-01,31.900000000000006,7.0,7.0
7,423,AIAENG,20210101,1975.0,2024.95,1956.35,1968.1,97568,2021-01-01,68.60000000000014,39.0,45.049999999999955
7,431,AIRAN,20210101,19.55,19.75,18.15,18.55,56723,2021-01-01,1.6000000000000014,0.75,1.0
7,439,AJANTPHARM,20210101,1643.1,1659.4,1635.0,1651.05,103102,2021-01-01,24.40000000000009,20.0,20.0
7,447,AJMERA,20210101,141.05,142.85,140.2,140.7,73782,2021-01-01,2.6500000000000057,4.899999999999977,5.399999999999977
7,455,AKASH,20210101,234.9,244.5,225.5,243.85,43973,2021-01-01,19.0,7.75,7.75
7,463,AKSHARCHEM,20210101,258.0,273.8,254.85,264.05,139745,2021-01-01,18.950000000000017,7.650000000000006,7.650000000000006
7,471,AKSHOPTFBR,20210101,7.85,7.85,7.65,7.75,287348,2021-01-01,0.1999999999999993,0.2999999999999998,0.2999999999999998
7,479,AKZOINDIA,20210101,2430.0,2467.75,2371.5,2397.95,12707,2021-01-01,96.25,24.050000000000182,97.09999999999991
7,487,ALANKIT,20210101,20.25,20.4,19.45,19.8,292175,2021-01-01,0.9499999999999993,0.5500000000000007,1.0500000000000007
7,495,ALBERTDAVD,20210101,436.0,459.0,436.0,450.85,22560,2021-01-01,23.0,7.0,7.0
7,506,ALEMBICLTD,20210101,107.25,108.25,104.55,105.3,665273,2021-01-01,3.700000000000003,2.9000000000000057,6.0
7,514,ALICON,20210101,388.0,394.8,365.35,377.1,21712,2021-01-01,29.44999999999999,8.400000000000034,8.400000000000034
7,522,ALKALI,20210101,47.2,48.45,47.15,48.0,8744,2021-01-01,1.3000000000000043,0.8999999999999986,0.8999999999999986
7,530,ALKEM,20210101,2930.0,2984.0,2914.85,2950.75,41134,2021-01-01,69.15000000000009,37.95000000000027,37.95000000000027
7,538,ALKYLAMINE,20210101,3829.95,3897.0,3820.15,3880.5,13373,2021-01-01,76.84999999999991,72.34999999999991,72.34999999999991
7,546,ALLCARGO,20210101,134.35,137.45,134.0,136.35,244117,2021-01-01,3.4499999999999886,1.950000000000017,1.950000000000017
7,554,ALLSEC,20210101,294.1,295.0,278.15,293.0,23232,2021-01-01,16.850000000000023,10.699999999999989,11.600000000000023
7,562,ALMONDZ,20210101,21.45,21.7,20.1,21.3,19044,2021-01-01,1.5999999999999979,1.1499999999999986,1.1499999999999986
7,570,ALOKINDS,20210101,23.5,24.4,23.3,23.55,21049768,2021-01-01,1.0999999999999979,0.4499999999999993,0.5500000000000007
7,578,ALPA,20210101,36.2,36.85,35.2,36.45,24727,2021-01-01,1.6499999999999986,1.1999999999999957,1.1999999999999957
7,586,ALPHAGEO,20210101,200.5,200.5,195.65,198.2,7019,2021-01-01,4.849999999999994,4.849999999999994,4.849999999999994
7,602,AMARAJABAT,20210101,928.0,931.05,918.5,925.05,336367,2021-01-01,12.549999999999955,15.799999999999955,15.799999999999955
7,610,AMBER,20210101,2365.25,2425.0,2365.25,2386.3,98235,2021-01-01,59.75,35.0,35.0
7,618,AMBIKCO,20210101,859.95,860.0,843.2,855.7,14501,2021-01-01,16.799999999999955,22.799999999999955,22.799999999999955
7,626,AMBUJACEM,20210101,249.0,251.7,248.15,250.85,4011077,2021-01-01,3.549999999999983,3.1500000000000057,3.1500000000000057
7,634,AMDIND,20210101,19.6,21.75,18.65,20.9,83063,2021-01-01,3.1000000000000014,0.9499999999999993,0.9499999999999993
7,642,AMJLAND,20210101,25.55,26.75,25.55,26.5,24960,2021-01-01,1.1999999999999993,1.4499999999999993,1.4499999999999993
7,650,AMRUTANJAN,20210101,503.8,506.5,500.0,502.75,32562,2021-01-01,6.5,9.350000000000023,9.350000000000023
7,658,ANANTRAJ,20210101,27.2,27.25,26.75,26.85,336364,2021-01-01,0.5,0.4499999999999993,0.4499999999999993
7,666,ANDHRACEMT,20210101,6.25,6.3,5.9,6.3,431003,2021-01-01,0.39999999999999947,0.1999999999999993,0.1999999999999993
7,674,ANDHRAPAP,20210101,217.8,221.85,215.15,217.7,109598,2021-01-01,6.699999999999989,5.349999999999994,5.349999999999994
7,682,ANDHRSUGAR,20210101,320.05,324.8,319.25,320.85,54502,2021-01-01,5.550000000000011,6.0,6.0
7,690,ANGELBRKG,20210101,338.0,341.2,334.7,336.65,125610,2021-01-01,6.5,6.850000000000023,6.850000000000023
7,698,ANIKINDS,20210101,16.4,16.55,15.35,16.5,52313,2021-01-01,1.200000000000001,0.0,0.0
7,706,ANKITMETAL,20210101,1.7,1.7,1.7,1.7,40294,2021-01-01,0.0,0.0,0.0
7,714,ANSALAPI,20210101,11.8,11.8,11.8,11.8,27594,2021-01-01,0.0,0.0,0.0
7,722,ANSALHSG,20210101,7.35,7.35,7.35,7.35,29045,2021-01-01,0.0,0.04999999999999982,0.04999999999999982
7,730,ANUP,20210101,740.0,740.05,718.3,721.95,11091,2021-01-01,21.75,17.5,17.5
7,738,APARINDS,20210101,350.7,355.15,346.25,347.9,21542,2021-01-01,8.899999999999977,6.899999999999977,6.899999999999977
7,746,APCL,20210101,213.4,215.8,208.1,212.8,34671,2021-01-01,7.700000000000017,4.099999999999994,4.099999999999994
7,754,APCOTEXIND,20210101,166.25,168.0,164.8,165.4,40214,2021-01-01,3.1999999999999886,2.5,3.8499999999999943
7,762,APEX,20210101,306.75,313.25,306.5,307.35,42089,2021-01-01,6.75,6.149999999999977,6.149999999999977
7,770,APLAPOLLO,20210101,884.8,884.8,841.5,859.8,514913,2021-01-01,43.299999999999955,13.0,13.0
7,778,APLLTD,20210101,1035.0,1050.0,1034.0,1042.6,64268,2021-01-01,16.0,18.34999999999991,24.0
7,786,APOLLO,20210101,123.8,124.9,123.1,123.8,46706,2021-01-01,1.8000000000000114,3.049999999999997,3.950000000000003
7,794,APOLLOHOSP,20210101,2405.5,2430.0,2395.0,2414.85,423934,2021-01-01,35.0,43.0,43.0
7,802,APOLLOPIPE,20210101,723.0,727.0,703.0,716.95,58658,2021-01-01,24.0,15.5,15.5
7,810,APOLLOTYRE,20210101,178.45,180.95,177.2,179.9,7089146,2021-01-01,3.75,3.8000000000000114,3.8000000000000114
7,818,APOLSINHOT,20210101,580.75,604.0,580.0,597.05,1468,2021-01-01,24.0,21.25,21.25
7,826,APTECHT,20210101,156.0,160.65,155.35,156.7,299972,2021-01-01,5.300000000000011,4.25,4.25
7,842,ARCHIES,20210101,14.3,14.45,13.7,13.95,34716,2021-01-01,0.75,0.4499999999999993,0.4499999999999993
7,853,ARENTERP,20210101,12.9,12.9,12.05,12.65,2443,2021-01-01,0.8499999999999996,0.5,0.5
7,861,ARIES,20210101,103.0,104.75,102.55,102.95,58172,2021-01-01,2.200000000000003,3.3000000000000114,3.3000000000000114
7,869,ARIHANT,20210101,21.85,24.3,21.85,23.2,2390,2021-01-01,2.4499999999999993,0.8499999999999979,0.8499999999999979
7,877,ARIHANTSUP,20210101,32.0,32.0,29.65,29.65,471061,2021-01-01,2.3500000000000014,1.3999999999999986,1.3999999999999986
7,885,ARMANFIN,20210101,736.65,746.0,720.0,725.9,8823,2021-01-01,26.0,22.0,22.0
7,893,AROGRANITE,20210101,48.45,50.2,48.3,49.3,34831,2021-01-01,1.9000000000000057,2.549999999999997,2.8500000000000014
7,917,ARSSINFRA,20210101,28.35,28.35,28.35,28.35,9995,2021-01-01,0.0,0.0,0.0
7,925,ARTEMISMED,20210101,225.0,225.0,218.1,219.45,291,2021-01-01,6.900000000000006,7.0,7.0
7,933,ARVIND,20210101,46.9,48.65,46.8,47.6,2029153,2021-01-01,1.8500000000000014,1.0,1.0
7,941,ARVINDFASN,20210101,155.8,157.3,153.5,154.65,228566,2021-01-01,3.8000000000000114,3.25,3.25
7,949,ARVSMART,20210101,113.35,115.0,112.2,113.35,49449,2021-01-01,2.799999999999997,3.0,3.0
7,957,ASAHIINDIA,20210101,276.15,279.45,273.9,277.9,42785,2021-01-01,5.550000000000011,9.300000000000011,10.5
7,965,ASAHISONG,20210101,247.15,254.2,246.45,249.15,13457,2021-01-01,7.75,6.200000000000017,6.200000000000017
7,981,ASALCBR,20210101,323.0,330.0,321.6,325.6,93027,2021-01-01,8.399999999999977,5.399999999999977,6.550000000000011
7,989,ASHAPURMIN,20210101,114.1,114.1,114.1,114.1,90796,2021-01-01,0.0,0.0,0.0
7,997,ASHIANA,20210101,112.25,112.5,108.0,108.25,203559,2021-01-01,4.5,3.25,3.25
7,1005,ASHIMASYN,20210101,12.2,12.7,12.05,12.55,17853,2021-01-01,0.6499999999999986,0.0,0.0
7,1013,ASHOKA,20210101,92.5,94.0,92.15,93.45,1283612,2021-01-01,1.8499999999999943,2.4000000000000057,2.4000000000000057
7,1021,ASHOKLEY,20210101,95.7,99.9,95.7,99.1,27149384,2021-01-01,4.200000000000003,1.25,1.25
7,1029,ASIANHOTNR,20210101,75.9,78.0,74.0,74.35,11831,2021-01-01,4.0,1.8499999999999943,4.700000000000003
7,1037,ASIANPAINT,20210101,2759.0,2792.0,2750.0,2775.55,1246698,2021-01-01,42.0,39.44999999999982,39.44999999999982
7,1045,ASIANTILES,20210101,283.0,283.3,281.5,282.05,133759,2021-01-01,1.8000000000000114,3.1999999999999886,3.1999999999999886
7,1053,ASPINWALL,20210101,169.75,173.25,162.0,169.05,2509,2021-01-01,11.25,9.450000000000017,10.449999999999989
7,1061,ASTEC,20210101,1292.0,1315.05,1279.7,1287.85,42994,2021-01-01,35.34999999999991,37.90000000000009,37.90000000000009
7,1069,ASTERDM,20210101,165.1,168.5,164.1,167.3,72658,2021-01-01,4.400000000000006,3.3499999999999943,3.3499999999999943
7,1077,ASTRAL,20210101,1725.0,1773.95,1721.2,1746.35,198839,2021-01-01,52.75,32.700000000000045,32.700000000000045
7,1085,ASTRAMICRO,20210101,124.7,125.65,124.2,124.85,210297,2021-01-01,1.4500000000000028,3.8000000000000114,3.8000000000000114
7,1093,ASTRAZEN,20210101,4639.0,4675.0,4613.35,4628.4,133878,2021-01-01,61.649999999999636,94.0,94.0
7,1101,ASTRON,20210101,52.15,54.5,51.9,53.25,123197,2021-01-01,2.6000000000000014,1.2999999999999972,1.2999999999999972
7,1109,ATFL,20210101,922.0,945.25,867.7,877.5,61688,2021-01-01,77.54999999999995,16.600000000000023,16.600000000000023
7,1117,ATLANTA,20210101,8.85,9.05,8.45,9.05,30655,2021-01-01,0.6000000000000014,0.40000000000000036,0.40000000000000036
7,1125,ATUL,20210101,6430.1,6464.0,6355.0,6371.2,12067,2021-01-01,109.0,106.0,106.0
7,1133,ATULAUTO,20210101,184.25,186.5,182.4,184.0,126281,2021-01-01,4.099999999999994,3.6500000000000057,4.0
7,1141,AUBANK,20210101,855.0,880.65,847.25,875.35,756071,2021-01-01,33.39999999999998,15.5,15.5
7,1149,AURIONPRO,20210101,90.85,93.45,89.5,90.3,28825,2021-01-01,3.950000000000003,3.3499999999999943,3.799999999999997
7,1157,AUROPHARMA,20210101,923.7,934.7,914.05,927.75,2510737,2021-01-01,20.65000000000009,16.850000000000023,16.850000000000023
7,1165,AUSOMENT,20210101,53.0,53.75,51.7,53.55,7726,2021-01-01,2.049999999999997,1.5500000000000043,1.5500000000000043
7,1173,AUTOAXLES,20210101,1024.9,1065.0,1021.0,1044.15,44392,2021-01-01,44.0,49.5,49.5
7,1181,AUTOIND,20210101,35.35,36.2,34.45,35.35,24257,2021-01-01,1.75,0.8500000000000014,0.8500000000000014
7,1197,AVADHSUGAR,20210101,215.15,219.7,214.0,215.55,51079,2021-01-01,5.699999999999989,7.5,7.5
7,1205,AVANTIFEED,20210101,524.9,527.0,518.5,520.3,275863,2021-01-01,8.5,9.75,9.75
7,1213,AVTNPL,20210101,49.0,50.45,48.5,49.9,307054,2021-01-01,1.9500000000000028,0.9499999999999957,0.9499999999999957
0,1214,AWHCL,20210101,436.1,489.9,395.55,407.35,23063817,2021-01-01,94.34999999999997,0.0,0.0
7,1222,AXISBANK,20210101,620.25,625.45,617.55,623.8,6047062,2021-01-01,7.900000000000091,6.7999999999999545,6.7999999999999545
7,1238,AXISCADES,20210101,55.6,58.35,55.6,57.95,106166,2021-01-01,2.75,1.3500000000000014,1.75
7,1262,AYMSYNTEX,20210101,38.7,40.6,38.7,40.3,21231,2021-01-01,1.8999999999999986,1.6000000000000014,1.6999999999999957
7,1270,BAFNAPH,20210101,162.35,179.0,162.35,169.3,5347,2021-01-01,16.650000000000006,0.0,5.199999999999989
7,1278,BAGFILMS,20210101,3.3,3.4,3.15,3.4,202654,2021-01-01,0.25,0.0,0.1499999999999999
7,1286,BAJAJ-AUTO,20210101,3446.0,3494.0,3446.0,3481.25,421643,2021-01-01,48.0,38.09999999999991,38.09999999999991
7,1294,BAJAJCON,20210101,216.1,218.7,214.45,217.9,244369,2021-01-01,4.25,5.800000000000011,5.800000000000011
7,1302,BAJAJELEC,20210101,619.8,619.8,608.4,610.8,56611,2021-01-01,11.399999999999977,11.049999999999955,11.049999999999955
7,1310,BAJAJFINSV,20210101,8930.0,8958.7,8840.0,8870.45,288101,2021-01-01,118.70000000000073,99.95000000000073,99.95000000000073
7,1318,BAJAJHIND,20210101,6.2,6.25,6.1,6.15,1446948,2021-01-01,0.15000000000000036,0.10000000000000053,0.10000000000000053
7,1326,BAJAJHLDNG,20210101,3091.7,3136.85,3071.2,3119.15,38786,2021-01-01,65.65000000000009,45.65000000000009,45.65000000000009
7,1334,BAJFINANCE,20210101,5310.2,5338.0,5250.0,5280.15,1447187,2021-01-01,88.0,69.80000000000018,69.80000000000018
7,1342,BALAJITELE,20210101,67.15,70.65,67.15,68.3,300442,2021-01-01,3.5,1.7000000000000028,1.7000000000000028
7,1350,BALAMINES,20210101,929.0,944.5,927.05,939.2,77017,2021-01-01,17.450000000000045,21.399999999999977,22.100000000000023
7,1358,BALAXI,20210101,649.75,650.0,640.0,641.15,887,2021-01-01,10.0,18.950000000000045,18.950000000000045
7,1374,BALKRISIND,20210101,1646.0,1652.8,1630.0,1642.1,415331,2021-01-01,22.799999999999955,27.200000000000045,27.200000000000045
7,1382,BALMLAWRIE,20210101,128.85,129.35,126.0,126.9,480219,2021-01-01,3.3499999999999943,2.799999999999997,5.349999999999994
7,1390,BALPHARMA,20210101,56.3,56.5,54.55,56.2,7671,2021-01-01,1.9500000000000028,2.549999999999997,2.6000000000000014
7,1398,BALRAMCHIN,20210101,173.0,173.4,170.55,171.5,386332,2021-01-01,2.8499999999999943,2.9000000000000057,2.9000000000000057
7,1406,BANARBEADS,20210101,57.0,58.3,56.4,56.85,9403,2021-01-01,1.8999999999999986,1.8000000000000043,1.8000000000000043
7,1414,BANARISUG,20210101,1417.3,1470.0,1400.0,1434.95,1521,2021-01-01,70.0,36.0,37.700000000000045
7,1422,BANCOINDIA,20210101,148.25,149.8,142.0,146.55,136293,2021-01-01,7.800000000000011,4.0,4.0
7,1430,BANDHANBNK,20210101,402.0,404.95,396.0,400.2,5230681,2021-01-01,8.949999999999989,8.850000000000023,8.850000000000023
7,1438,BANG,20210101,31.7,31.7,29.8,30.9,5891,2021-01-01,1.8999999999999986,1.2999999999999972,1.2999999999999972
7,1446,BANKA,20210101,51.6,54.1,51.5,54.1,9403,2021-01-01,2.6000000000000014,2.3500000000000014,2.3500000000000014
7,1454,BANKBARODA,20210101,61.8,64.8,61.6,64.5,43369915,2021-01-01,3.1999999999999957,1.3999999999999986,1.3999999999999986
7,1470,BANKINDIA,20210101,49.0,50.4,48.8,50.15,3975811,2021-01-01,1.6000000000000014,0.8999999999999986,0.8999999999999986
7,1486,BANSWRAS,20210101,126.85,132.7,125.0,132.4,33172,2021-01-01,7.699999999999989,0.0,0.0
7,1494,BASF,20210101,1620.0,1635.0,1616.45,1628.4,12191,2021-01-01,18.549999999999955,29.09999999999991,29.09999999999991
7,1502,BASML,20210101,139.9,139.9,133.5,136.4,11211,2021-01-01,6.400000000000006,2.9499999999999886,2.9499999999999886
7,1510,BATAINDIA,20210101,1587.8,1592.25,1570.25,1573.9,353873,2021-01-01,22.0,18.549999999999955,18.549999999999955
7,1518,BAYERCROP,20210101,5452.0,5488.95,5415.0,5438.7,12034,2021-01-01,73.94999999999982,106.39999999999964,106.39999999999964
7,1526,BBL,20210101,876.9,906.15,872.15,884.2,19443,2021-01-01,34.0,22.15000000000009,22.15000000000009
7,1534,BBTC,20210101,1296.0,1321.65,1296.0,1304.75,60813,2021-01-01,25.65000000000009,26.700000000000045,27.049999999999955
7,1542,BCG,20210101,8.7,8.7,8.7,8.7,354469,2021-01-01,0.0,0.0,0.0
7,1550,BCP,20210101,7.3,7.3,6.95,7.1,82479,2021-01-01,0.34999999999999964,0.0,0.3000000000000007
7,1558,BDL,20210101,344.5,348.95,341.55,348.1,767241,2021-01-01,7.399999999999977,4.949999999999989,4.949999999999989
7,1566,BEARDSELL,20210101,10.0,10.0,9.55,9.95,27271,2021-01-01,0.4499999999999993,0.5,0.5
5,1572,BECTORFOOD,20210101,516.0,519.45,501.25,502.7,2117248,2021-01-01,18.200000000000045,0.0,14.950000000000045
7,1580,BEDMUTHA,20210101,28.5,28.5,27.3,27.9,5081,2021-01-01,1.1999999999999993,1.0999999999999979,1.0999999999999979
7,1588,BEL,20210101,121.0,128.0,120.6,126.4,67232056,2021-01-01,7.400000000000006,1.8999999999999915,1.8999999999999915
7,1596,BEML,20210101,971.9,982.7,970.0,975.45,342632,2021-01-01,12.700000000000045,26.799999999999955,26.799999999999955
7,1604,BEPL,20210101,146.7,151.0,145.75,149.75,1451094,2021-01-01,5.25,3.700000000000017,3.700000000000017
7,1612,BERGEPAINT,20210101,759.5,769.95,755.5,767.05,591914,2021-01-01,14.450000000000045,15.649999999999977,15.649999999999977
7,1620,BFINVEST,20210101,299.35,304.9,297.0,298.7,26594,2021-01-01,7.899999999999977,7.949999999999989,7.949999999999989
7,1628,BFUTILITIE,20210101,290.05,296.0,288.3,291.4,259080,2021-01-01,7.699999999999989,8.600000000000023,8.600000000000023
7,1636,BGRENERGY,20210101,47.85,48.0,46.1,46.95,55758,2021-01-01,1.8999999999999986,1.4500000000000028,1.4500000000000028
7,1644,BHAGERIA,20210101,162.0,167.5,158.0,166.65,121962,2021-01-01,9.5,2.1499999999999773,2.1499999999999773
7,1652,BHAGYANGR,20210101,35.9,36.95,34.55,36.95,65444,2021-01-01,2.4000000000000057,1.6500000000000057,1.6500000000000057
7,1660,BHAGYAPROP,20210101,23.8,25.2,23.8,24.95,21808,2021-01-01,1.3999999999999986,0.6999999999999993,0.6999999999999993
7,1676,BHARATFORG,20210101,527.65,540.0,524.25,538.1,1528589,2021-01-01,15.75,8.899999999999977,8.899999999999977
7,1684,BHARATGEAR,20210101,80.0,81.9,76.25,79.4,15705,2021-01-01,5.650000000000006,0.10000000000000853,3.8000000000000114
7,1692,BHARATRAS,20210101,9845.0,9849.0,9550.0,9635.8,4968,2021-01-01,299.0,178.0,178.0
7,1708,BHARTIARTL,20210101,512.25,516.4,508.2,515.15,10185843,2021-01-01,8.199999999999989,9.850000000000023,9.850000000000023
7,1716,BHEL,20210101,36.15,39.0,36.0,38.7,123660698,2021-01-01,3.0,0.9499999999999957,1.3500000000000014
7,1724,BIGBLOC,20210101,111.95,111.95,111.95,111.95,506,2021-01-01,0.0,0.0,0.0
7,1732,BIL,20210101,149.5,152.0,143.55,151.45,5474,2021-01-01,8.449999999999989,3.8999999999999773,3.8999999999999773
7,1740,BINDALAGRO,20210101,16.3,17.1,15.6,16.6,115922,2021-01-01,1.5000000000000018,0.5500000000000007,0.5500000000000007
7,1748,BIOCON,20210101,466.0,468.5,463.35,465.75,2177971,2021-01-01,5.149999999999977,10.349999999999966,10.349999999999966
7,1756,BIOFILCHEM,20210101,165.6,183.0,165.6,183.0,523305,2021-01-01,17.400000000000006,0.0,0.0
7,1764,BIRLACABLE,20210101,56.9,58.5,56.3,57.2,78570,2021-01-01,2.200000000000003,2.0,2.049999999999997
7,1772,BIRLACORPN,20210101,728.25,734.8,724.0,728.35,150546,2021-01-01,10.799999999999955,11.25,11.25
7,1780,BIRLAMONEY,20210101,45.0,45.55,44.5,44.75,164822,2021-01-01,1.0499999999999972,0.9500000000000028,0.9500000000000028
7,1788,BIRLATYRE,20210101,30.9,30.9,30.0,30.2,484326,2021-01-01,0.8999999999999986,0.0,1.5
7,1796,BKMINDST,20210101,1.3,1.3,1.25,1.25,23992,2021-01-01,0.050000000000000044,0.0,0.0
7,1804,BLBLIMITED,20210101,5.9,6.1,5.75,6.0,20025,2021-01-01,0.34999999999999964,0.25,0.25
7,1812,BLISSGVS,20210101,202.3,205.55,198.45,202.45,657349,2021-01-01,7.100000000000023,7.599999999999994,7.650000000000006
7,1828,BLS,20210101,85.85,86.9,84.0,85.05,38197,2021-01-01,2.9000000000000057,2.200000000000003,2.200000000000003
7,1840,BLUEDART,20210101,4119.8,4144.0,4050.0,4069.55,10303,2021-01-01,94.0,70.05000000000018,90.94999999999982
7,1848,BLUESTARCO,20210101,809.5,809.5,797.05,806.65,81101,2021-01-01,12.450000000000045,13.850000000000023,13.850000000000023
7,1856,BODALCHEM,20210101,79.1,84.15,79.05,82.45,1555718,2021-01-01,5.1000000000000085,2.299999999999997,2.299999999999997
7,1864,BOMDYEING,20210101,79.15,80.4,78.05,78.85,2892541,2021-01-01,2.3500000000000085,2.0,2.0
7,1872,BOROLTD,20210101,226.0,226.0,219.85,219.85,296318,2021-01-01,6.150000000000006,15.650000000000006,17.200000000000017
7,1880,BORORENEW,20210101,285.45,285.45,285.45,285.45,205998,2021-01-01,0.0,14.949999999999989,14.949999999999989
7,1888,BOSCHLTD,20210101,12813.0,13095.0,12780.0,12986.05,40773,2021-01-01,315.0,140.60000000000036,140.60000000000036
7,1896,BPCL,20210101,381.1,384.0,380.4,381.95,2861749,2021-01-01,3.6000000000000227,5.0,5.0
7,1904,BPL,20210101,23.0,23.4,21.85,22.5,239511,2021-01-01,1.5499999999999972,0.75,0.75
